participant,trigger,x,y,z,gx,gy,target,difference,side,angle_p,angle_g,l_g,l_p,cond,sgb,sgm,sgc,f_b,f_m,f_c,h_B_w,distance,dense_column,VS left,VS right,Height,DomHand,regularity,Geschlecht
67,48.0,-0.2411742,0.07937527666666666,-0.24948617666666664,800.2333333333332,-61.783333333333324,-4.468677866175867,-8.676114667774455,-0.5,45.0,53.67611466777445,2.4,2.0,2.0,0.4000000000000001,0.4000000000000001,1.6000000000000003,1.0,1.0,2.0,1.3700532548410675,far,dense,0.0,0.0,123,2,4,2
67,49.0,-0.3539720766666667,-0.08850038666666667,-0.1925854433333333,0.9866666666666788,-351.3633333333333,11.053252925065122,19.667311696992844,0.5,20.0,0.33268830300715396,8.3,1.1,3.0,1.2,3.0,4.1,1.0,1.0,4.0,5.147785088017302,near,non_dense,0.0,0.0,123,2,4,2
67,50.0,-0.27167700666666666,-0.06476377,-0.28520226666666665,407.47333333333336,-153.71666666666667,15.909117904734094,14.627719539805653,0.5,45.0,30.372280460194347,4.1,2.7000000000000006,3.0,0.8000000000000002,0.6,2.7000000000000006,1.0,1.0,3.0,6.096026844208862,near,non_dense,0.0,0.0,123,2,4,2
67,56.0,-0.36424331,-0.0573022,-0.20524494333333335,304.83666666666664,-214.54666666666665,11.04899694455878,-1.721940252656477,0.5,21.0,22.72194025265648,5.599999999999999,1.3999999999999997,3.0,2.1,0.0,3.5,1.0,0.0,5.0,4.123363335273147,near,non_dense,0.0,0.0,123,2,4,2
67,57.0,-0.3832494633333334,-0.09076858333333333,-0.22740500666666666,284.1766666666667,-134.23,7.963548233045358,-10.848650159025661,0.5,10.333333333333334,21.181983492358995,3.2000000000000006,2.2,3.0,1.8,0.6999999999999998,0.6999999999999998,2.0,1.0,1.0,3.1528263662671954,near,non_dense,0.0,0.0,123,2,4,2
67,58.0,-0.27667521333333334,-0.08308759333333333,-0.2196020466666667,183.09,-93.40000000000002,11.363874771279052,18.352822689115897,0.5,32.0,13.647177310884102,8.8,1.5,3.0,1.5,0.6,6.7,1.0,1.0,3.0,6.456502368551155,near,non_dense,0.0,0.0,123,2,4,2
67,59.0,-0.3633382733333333,-0.10262118666666666,-0.20669344,233.74,-185.15666666666667,9.366254832590625,-0.4225311302968535,0.5,17.0,17.422531130296854,3.1,1.5,3.0,1.6000000000000003,0.0,1.5,2.0,0.0,2.0,3.4273827954355975,near,non_dense,0.0,0.0,123,2,4,2
67,60.0,-0.3433062433333333,-0.06119886,-0.21306309999999998,282.86,-115.80666666666666,12.040317799896174,3.91615831472676,0.5,25.0,21.08384168527324,5.8,2.2,3.0,2.5,0.0,3.2999999999999994,1.0,0.0,3.0,4.752552404798825,near,non_dense,0.0,0.0,123,2,4,2
67,61.0,-0.29775653333333335,-0.0942667,-0.21215446333333335,314.50666666666666,-101.41000000000001,11.155834511621263,-0.7760568324601175,0.5,22.666666666666668,23.442723499126785,9.1,2.3,3.0,2.0,1.8,5.3,3.0,1.0,2.0,5.29842737346659,near,non_dense,0.0,0.0,123,2,4,2
67,62.0,-0.37252093666666664,0.006619819999999999,-0.20293579333333334,516.11,-72.25,17.313223273429585,6.5301508442820735,0.5,45.0,38.469849155717924,8.9,1.3999999999999997,3.0,2.3,2.7000000000000006,3.9,3.0,1.0,2.0,6.298464624422315,near,non_dense,0.0,0.0,123,2,4,2
67,66.0,-0.31627267666666664,-0.05592597666666666,-0.22533813333333333,331.7366666666667,-66.06666666666666,12.657018843201074,0.6063186928742302,0.5,25.333333333333332,24.727014640459103,5.599999999999999,2.2,3.0,2.6,0.9,2.1,3.0,1.0,4.0,4.705508044754903,near,non_dense,0.0,0.0,123,2,4,2
67,67.0,-0.3223323433333333,-0.2717874966666667,-0.20108499000000002,-488.5733333333333,-136.27,-16.343786730029894,5.083985522801264,-0.5,-31.333333333333332,-36.41731885613459,2.6,0.4000000000000001,3.0,0.9,0.0,1.7,2.0,0.0,3.0,5.256177405951655,near,non_dense,0.0,0.0,123,2,4,2
67,70.0,-0.39726874333333334,-0.015345806666666665,-0.21481877333333332,398.8333333333333,-230.42,13.2907608826899,1.6050618958384213,0.5,31.333333333333332,29.72827143749491,4.3,2.3,3.0,1.2,0.0,3.1,2.0,0.0,5.0,4.961517641642559,near,non_dense,0.0,0.0,123,2,4,2
67,72.0,-0.4046876033333333,-0.29467286666666664,-0.23533773333333333,-354.96999999999997,-264.87666666666667,-13.239672941471921,12.125449396714894,-0.5,-14.333333333333334,-26.458782730048227,6.099999999999999,0.8000000000000002,3.0,1.2,0.0,4.9,2.0,0.0,4.0,4.4102063157848725,near,non_dense,0.0,0.0,123,2,4,2
67,73.0,-0.39025275833333334,-0.11265372666666666,-0.38120634000000003,328.40500000000003,97.55666666666667,10.104559093481702,-18.64534526615814,0.5,5.833333333333333,24.478678599491474,9.5,2.4,4.0,2.3,0.0,7.2,1.0,0.0,5.0,3.462580744060172,far,non_dense,0.0,0.0,123,2,4,2
67,74.0,-0.35781401444444444,-0.11060581888888889,-0.4328513811111111,179.43,161.26333333333332,8.089452825320112,-6.707701266546151,0.5,6.666666666666667,13.374367933212817,6.3,0.6,4.0,0.0,0.0,6.3,0.0,0.0,5.0,2.7650830640201267,far,non_dense,0.0,0.0,123,2,4,2
67,75.0,-0.34303877,-0.2519802266666667,-0.23920515666666667,-192.82000000000002,-73.48,-8.724641827560193,6.705766175567606,-0.5,-7.666666666666667,-14.372432842234273,4.2,1.7,4.0,2.3,1.3999999999999997,0.5,2.0,2.0,1.0,3.0699198949663202,far,non_dense,0.0,0.0,123,2,4,2
67,78.0,-0.3927638233333333,-0.08128935,-0.22447756,330.17,-65.27666666666666,9.096351906751288,-8.610238313040613,0.5,16.0,24.61023831304061,9.3,2.0,4.0,2.1,1.7,5.5,3.0,1.0,1.0,3.341998593922671,far,non_dense,0.0,0.0,123,2,4,2
67,81.0,-0.31686158166666667,-0.3546315,-0.24535057000000002,-446.96000000000004,81.82333333333332,-20.846128426242633,4.48846676442365,-0.5,-28.166666666666668,-32.65513343109032,3.1,1.5,4.0,1.8999999999999997,0.0,1.2,2.0,0.0,2.0,6.587744811177842,far,non_dense,0.0,0.0,123,2,4,2
67,82.0,-0.2986379966666666,-0.08385598999999999,-0.23377755999999997,183.73333333333335,-19.923333333333336,9.770299140038977,6.304869856792983,0.5,20.0,13.695130143207017,2.5,2.7000000000000006,4.0,1.3,0.6,0.6,2.0,1.0,1.0,3.3786727644892642,far,non_dense,0.0,0.0,123,2,4,2
67,83.0,-0.30920297,-0.08717781000000001,-0.21442165333333332,219.81333333333336,-39.99666666666667,11.91223531153607,3.615535882372214,0.5,20.0,16.384464117627786,5.3,2.0,4.0,2.0,1.3,2.0,2.0,1.0,3.0,3.816540034137954,far,non_dense,0.0,0.0,123,2,4,2
67,84.0,-0.30967149,-0.01853634,-0.24436505,269.26000000000005,-6.350000000000004,16.93283240599891,24.929876220827712,0.5,45.0,20.070123779172288,6.900000000000001,3.2000000000000006,4.0,4.2,0.0,2.7000000000000006,1.0,0.0,2.0,4.973302596067337,far,non_dense,0.0,0.0,123,2,4,2
67,86.0,-0.41512953999999996,-0.06386241333333333,-0.19460234666666668,182.25,-178.94333333333336,8.660758388812317,10.748768010767229,0.5,24.333333333333332,13.584565322566105,6.7,1.1,4.0,2.4,0.0,4.3,1.0,0.0,7.0,3.216920791127766,far,non_dense,0.0,0.0,123,2,4,2
67,87.0,-0.40652442,-0.05093244,-0.22145060333333333,281.2033333333333,-96.20666666666666,10.914509012847804,4.372976402798372,0.5,25.333333333333332,20.96035693053496,9.5,2.5,4.0,2.4,0.0,7.099999999999999,1.0,0.0,3.0,3.9992187560085526,far,non_dense,0.0,0.0,123,2,4,2
67,88.0,-0.31300334,-0.018600329999999998,-0.20033092,282.71999999999997,-256.2733333333333,15.712566074252535,18.926593646113094,0.5,40.0,21.073406353886906,6.099999999999999,3.2999999999999994,4.0,0.0,1.0,5.1,0.0,1.0,2.0,5.87270417875649,far,non_dense,0.0,0.0,123,2,4,2
67,89.0,-0.35872084,-0.04765455666666666,-0.21146604,142.67333333333337,-269.96,8.116744075857524,9.365403476241893,0.5,20.0,10.634596523758107,2.6,2.1,4.0,0.0,0.5,2.1,0.0,1.0,2.0,3.6468506680165835,far,non_dense,0.0,0.0,123,2,4,2
67,91.0,-0.38099603,-0.32063288666666667,-0.22340546333333333,-281.09999999999997,161.51333333333332,-10.358028648640706,5.952654662130764,-0.5,-15.0,-20.952654662130765,4.8,2.7000000000000006,4.0,2.1,0.4000000000000001,2.3,3.0,1.0,2.0,3.31562869603304,far,non_dense,0.0,0.0,123,2,4,2
67,93.0,-0.41253721,-0.36325399333333336,-0.5014467633333334,-78.88666666666666,-92.54,-9.786386433470158,-18.119939224072258,-0.5,-24.0,-5.880060775927743,8.7,0.8000000000000002,4.0,8.1,0.0,0.6,6.0,0.0,1.0,3.6160807059328266,far,non_dense,0.0,0.0,123,2,4,2
67,94.0,-0.40051392166666666,-0.3389257508333334,-0.4163088925,-34.51916666666666,-10.921666666666665,-10.120668444655369,-19.98726513317792,-0.5,-22.583333333333332,-2.5960682001554134,10.800000000000002,2.7000000000000006,4.0,1.3999999999999997,2.3,7.099999999999999,1.0,1.0,2.0,3.329471210357283,far,non_dense,0.0,0.0,123,2,4,2
67,95.0,-0.33436458333333335,-0.05304695,-0.21557068666666668,223.37666666666667,-263.34666666666664,12.65214962197516,15.34993185256292,0.5,32.0,16.65006814743708,5.2,2.7000000000000006,4.0,3.5,0.0,1.7,1.0,0.0,1.0,4.926903913889892,far,non_dense,0.0,0.0,123,2,4,2
67,96.0,-0.3608264233333333,-0.27775669,-0.22151951666666667,-325.25666666666666,-167.92,-11.669057457420775,9.244007873434525,-0.5,-15.0,-24.244007873434523,7.3,1.6000000000000003,4.0,5.2,0.0,2.1,1.0,0.0,2.0,5.114256405683032,far,non_dense,0.0,0.0,123,2,4,2
68,2.0,-0.37281454666666664,-0.10512681666666666,-0.23309868333333336,388.31333333333333,-78.39999999999999,12.333876483172048,-9.10954747743085,0.5,21.333333333333332,30.442880810764184,6.0,3.2000000000000006,1.0,0.4000000000000001,1.3,4.3,1.0,1.0,3.0,1.8075342914052988,near,dense,0.0,0.0,118,2,1,1
68,3.0,-0.37158965,-0.3798393166666667,-0.26077455666666666,-299.18666666666667,-26.19333333333333,-17.683954515819806,0.4555531619735789,-0.5,-23.0,-23.45555316197358,2.3,2.6,1.0,1.8999999999999997,0.4000000000000001,0.0,2.0,1.0,0.0,3.685288267278801,near,dense,0.0,0.0,118,2,1,1
68,4.0,-0.35588819,-0.09379873333333333,-0.23406417,419.02,-63.550000000000004,14.964519414553118,-6.516880198676233,0.5,26.333333333333332,32.85021353200957,2.2,4.0,1.0,0.0,2.2,0.0,0.0,1.0,0.0,2.2665677868753087,near,dense,0.0,0.0,118,2,1,1
68,5.0,-0.33033171333333333,-0.07238424666666667,-0.23679238666666666,443.01666666666665,-82.66666666666667,18.834104842858615,9.601835795652306,0.5,44.333333333333336,34.73149753768103,1.5,4.9,1.0,0.0,1.5,0.0,0.0,2.0,0.0,3.021186483660354,near,dense,0.0,0.0,118,2,1,1
68,6.0,-0.36659498000000007,-0.10517692000000001,-0.24358068666666666,389.8633333333334,-57.326666666666675,12.20233496328575,-6.897730613417868,0.5,23.666666666666668,30.564397280084535,6.599999999999999,4.9,1.0,0.0,6.599999999999999,0.0,0.0,3.0,0.0,1.8272317434234724,near,dense,0.0,0.0,118,2,1,1
68,7.0,-0.3631066766666667,-0.07316104666666667,-0.24052473,496.56,-55.97,16.806202322341438,6.070827093087037,0.5,45.0,38.92917290691296,0.8000000000000002,4.1,1.0,0.0,0.8000000000000002,0.0,0.0,1.0,0.0,2.184253923963173,near,dense,0.0,0.0,118,2,1,1
68,8.0,-0.33621919,-0.06931773333333334,-0.24400829666666665,425.70666666666665,-71.42333333333333,16.54575518430554,11.625567032599834,0.5,45.0,33.37443296740017,1.2,4.1,1.0,0.4000000000000001,0.8000000000000002,0.0,1.0,1.0,0.0,2.6095269426890453,near,dense,0.0,0.0,118,2,1,1
68,10.0,-0.3220225666666667,-0.014337589999999999,-0.23710095,652.1933333333333,-105.49000000000001,23.48628093093996,-5.625982387653596,0.5,45.0,50.6259823876536,0.4000000000000001,4.1,1.0,0.0,0.4000000000000001,0.0,0.0,1.0,0.0,3.828583728185597,near,dense,0.0,0.0,118,2,1,1
68,14.0,-0.35581577999999997,-0.07212482333333332,-0.23336600666666665,342.66333333333336,-105.23,14.454484212386205,11.135975205025607,0.5,38.0,26.864024794974394,1.3999999999999997,5.1,1.0,0.4000000000000001,1.0,0.0,1.0,1.0,0.0,2.3453975034246013,near,dense,0.0,0.0,118,2,1,1
68,17.0,-0.38275382,-0.10125567,-0.23716423,358.12999999999994,-135.75666666666666,12.368069385776343,-15.076576230773197,0.5,13.0,28.076576230773195,2.7999999999999994,5.5,1.0,0.4000000000000001,0.6999999999999998,1.7,1.0,1.0,2.0,1.6906471679456905,near,dense,0.0,0.0,118,2,1,1
68,20.0,-0.2800828733333333,-0.3521923433333333,-0.28903542,-344.99333333333334,-102.81666666666666,-16.210066542159275,6.046691487565636,-0.5,-21.0,-27.046691487565635,1.2,4.0,1.0,0.8000000000000002,0.4000000000000001,0.0,2.0,1.0,0.0,2.6164552565069403,near,dense,0.0,0.0,118,2,1,1
68,21.0,-0.3529224933333333,-0.3748957316666666,-0.35850456166666667,-518.5133333333333,-143.9466666666667,-20.28566160934199,12.150264233673939,-0.5,-28.5,-40.65026423367394,0.6,0.5,1.0,0.6,0.0,0.0,1.0,0.0,0.0,3.237875066489803,near,dense,0.0,0.0,118,2,1,1
68,23.0,-0.2855493344444444,-0.3442710744444445,-0.27657365666666667,-393.2088888888889,-145.99333333333334,-16.092827736982503,8.160014548273487,-0.5,-22.666666666666668,-30.82668121494016,0.8,0.4,1.0,0.8,0.0,0.0,2.0,0.0,0.0,2.5161729948152374,near,dense,0.0,0.0,118,2,1,1
68,24.0,-0.3505549533333333,-0.1792122416666667,-0.23220659500000002,189.3361111111111,-145.96333333333334,4.526596266463772,-8.176853163700114,0.5,6.666666666666667,14.84351983036678,5.6,0.4,1.0,2.4,0.0,3.2,3.0,0.0,4.0,1.3676173233539002,near,dense,0.0,0.0,118,2,1,1
68,25.0,-0.3266823566666667,-0.07973804333333333,-0.23952161000000002,513.8633333333333,-159.71,17.688965798228498,4.714285174287127,0.5,45.0,40.28571482571287,1.6000000000000003,3.0,2.0,0.0,1.1,0.5,0.0,1.0,1.0,3.074771176854579,far,dense,0.0,0.0,118,2,1,1
68,26.0,-0.33542963666666664,-0.10277199666666666,-0.23571646333333332,413.43,-151.33,15.045351132270213,6.588029734765129,0.5,39.0,32.41197026523487,2.7999999999999994,3.9,2.0,0.4000000000000001,0.0,2.4,1.0,0.0,2.0,2.5832894390275714,far,dense,0.0,0.0,118,2,1,1
68,27.0,-0.3445065333333333,-0.09406376666666667,-0.2420301566666667,450.2966666666667,-173.65666666666667,15.613701172989487,-10.302232954875988,0.5,25.0,35.30223295487599,1.0,2.7999999999999994,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.784128287486111,far,dense,0.0,0.0,118,2,1,1
68,29.0,-0.3405755766666667,-0.11754729666666668,-0.23240102666666665,400.86666666666673,-172.84666666666666,13.431634586349249,4.572966450611186,0.5,36.0,31.427033549388813,1.7,3.2999999999999994,2.0,0.0,0.0,1.7,0.0,0.0,1.0,2.276958453068285,far,dense,0.0,0.0,118,2,1,1
68,30.0,-0.32264957666666666,-0.10389278666666667,-0.23949680666666665,517.0200000000001,-216.95666666666668,16.417964223474474,-8.533190301941644,0.5,32.0,40.533190301941644,1.7,4.0,2.0,0.0,0.0,1.7,0.0,0.0,2.0,2.970357403005617,far,dense,0.0,0.0,118,2,1,1
68,31.0,-0.34281304333333334,-0.11856503333333333,-0.24368851,401.16,-158.12666666666667,14.222006409402384,0.5499697854494853,0.5,32.0,31.45003021455052,5.400000000000001,4.5,2.0,0.0,2.0,3.4,0.0,2.0,2.0,3.9173213851668756,far,dense,0.0,0.0,118,2,1,1
68,34.0,-0.32592789666666666,-0.10240153333333334,-0.24576210666666665,450.1966666666667,-129.76,16.790471499573574,3.705606817338231,0.5,39.0,35.29439318266177,2.4,5.400000000000001,2.0,0.0,0.0,2.4,0.0,0.0,1.0,2.818614152178895,far,dense,0.0,0.0,118,2,1,1
68,37.0,-0.36881212,-0.07509313333333333,-0.23424050666666665,371.46999999999997,-96.75333333333333,15.775901458382961,0.8775981558503325,0.5,30.0,29.122401844149667,3.2000000000000006,3.1,2.0,0.0,2.4,0.8000000000000002,0.0,2.0,1.0,2.856439399802326,far,dense,0.0,0.0,118,2,1,1
68,38.0,-0.33786161666666664,-0.07428206666666666,-0.2370508033333333,432.8966666666667,-85.54666666666667,17.20915565218795,7.061887410397669,0.5,41.0,33.93811258960233,3.6,3.2000000000000006,2.0,0.0,0.4000000000000001,3.2000000000000006,0.0,1.0,5.0,3.5901079596640915,far,dense,0.0,0.0,118,2,1,1
68,39.0,-0.3135246,-0.08567846,-0.21899323333333331,428.6733333333334,-120.39666666666666,16.19496629081307,7.392987123578071,0.5,41.0,33.607012876421926,2.5,4.6,2.0,0.0,0.0,2.5,0.0,0.0,1.0,2.9384606361512553,far,dense,0.0,0.0,118,2,1,1
68,40.0,-0.30655617333333335,-0.07817025333333333,-0.22609486999999998,481.72333333333336,-105.58,18.08689842538611,7.233987963936279,0.5,45.0,37.76601203606372,5.1,2.9,2.0,0.0,0.0,5.1,0.0,0.0,3.0,3.2293077269179555,far,dense,0.0,0.0,118,2,1,1
68,41.0,-0.31460579333333333,-0.10463888333333334,-0.22512177333333336,397.98,-159.33333333333334,15.98658914080167,0.7992745418615618,0.5,32.0,31.20072545813844,0.8000000000000002,3.7000000000000006,2.0,0.0,0.0,0.8000000000000002,0.0,0.0,1.0,3.9856324794186446,far,dense,0.0,0.0,118,2,1,1
68,45.0,-0.2985276866666667,-0.3877238566666667,-0.25352492,-310.4166666666667,-98.31,-17.78598331779886,-8.664040418369924,-0.5,-33.0,-24.335959581630078,2.3,0.4000000000000001,2.0,0.6,0.0,1.7,1.0,0.0,2.0,2.307529443412655,far,dense,0.0,0.0,118,2,1,1
68,46.0,-0.31682233,-0.3464898966666667,-0.25366885333333333,-225.67,-130.35666666666665,-11.786418220046599,-4.974652710844513,-0.5,-22.666666666666668,-17.69201395582215,5.0,1.8999999999999997,2.0,5.0,0.0,0.0,4.0,0.0,0.0,2.484559753700158,far,dense,0.0,0.0,118,2,1,1
68,47.0,-0.31497580000000003,-0.34167645666666663,-0.25394199333333334,-307.99333333333334,-152.82333333333335,-11.927872398387132,8.145975768305567,-0.5,-16.0,-24.145975768305565,1.0,2.7999999999999994,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6155876089515677,far,dense,0.0,0.0,118,2,1,1
68,49.0,-0.37358124666666664,-0.11031936666666665,-0.33514427333333335,187.72666666666666,-123.96999999999998,10.44595191173064,3.1159902813253577,0.5,17.833333333333332,14.717343052007976,7.3,0.9,3.0,0.0,0.0,7.3,0.0,0.0,6.0,5.037216228591329,near,non_dense,0.0,0.0,118,2,1,1
68,50.0,-0.29955066333333336,-0.09451499333333334,-0.22172139333333332,423.60999999999996,-155.04,16.53929484171901,-13.210059076642098,0.5,20.0,33.210059076642096,3.5,2.3,3.0,0.0,2.3,1.2,0.0,2.0,2.0,6.067227029558165,near,non_dense,0.0,0.0,118,2,1,1
68,54.0,-0.37616758333333333,-0.15514067666666667,-0.24999963,202.63666666666668,-132.33666666666667,7.532466241431947,-9.886253089147646,0.5,6.0,15.886253089147644,11.9,0.5,3.0,6.0,0.0,5.900000000000001,1.0,0.0,3.0,4.07063696875158,near,non_dense,0.0,0.0,118,2,1,1
68,55.0,-0.365131825,-0.2854809016666667,-0.25501097833333336,-32.62166666666665,-93.14999999999999,-9.301534928504696,-11.942535640852372,-0.5,-14.5,-2.5574643591476254,5.7,0.4000000000000001,3.0,5.2,0.0,0.5,1.0,0.0,1.0,3.6110904783100946,near,non_dense,0.0,0.0,118,2,1,1
68,56.0,-0.32509557,-0.13235172333333334,-0.22175160666666668,168.08333333333334,-112.03000000000002,13.03708926325603,11.8226495366046,0.5,25.0,13.1773504633954,5.7,0.6,3.0,1.1,0.0,4.6,1.0,0.0,4.0,4.726219307182752,near,non_dense,0.0,0.0,118,2,1,1
68,57.0,-0.3712750466666666,-0.18110278333333332,-0.21172195666666668,209.08,-121.16000000000001,7.570468164291822,-7.391395745483653,0.5,9.0,16.391395745483653,11.4,5.1,3.0,5.900000000000001,1.1,4.4,2.0,2.0,2.0,3.0066281928842664,near,non_dense,0.0,0.0,118,2,1,1
68,58.0,-0.3470269666666666,-0.13167615,-0.22725606666666667,119.59333333333332,-64.09333333333333,14.024051838556526,11.624155083278133,0.5,21.0,9.375844916721867,5.5,3.4,3.0,0.6,1.0,3.9,1.0,2.0,3.0,7.592523413632118,near,non_dense,0.0,0.0,118,2,1,1
68,59.0,-0.38721258333333336,-0.17400509,-0.21497059666666665,225.09333333333333,-114.62,7.780699666987251,-4.646804602720171,0.5,13.0,17.64680460272017,12.0,4.2,3.0,2.9,5.7,3.4,2.0,3.0,2.0,2.9481325305403296,near,non_dense,0.0,0.0,118,2,1,1
68,60.0,-0.32477548666666667,-0.12405398000000001,-0.21694758666666666,381.24,-215.51,15.87411556397081,-4.888347589478612,0.5,25.0,29.888347589478613,2.1,1.1,3.0,0.5,0.5,1.1,1.0,1.0,2.0,5.86654496601804,near,non_dense,0.0,0.0,118,2,1,1
68,61.0,-0.34004419999999996,-0.14195829000000001,-0.20623076333333334,202.28666666666666,-110.19,10.628895506731746,7.141186113602117,0.5,23.0,15.858813886397883,9.1,2.7999999999999994,3.0,3.2999999999999994,2.1,3.7000000000000006,2.0,1.0,2.0,5.362841603252474,near,non_dense,0.0,0.0,118,2,1,1
68,62.0,-0.32490758000000003,-0.12444926666666667,-0.22684705333333333,408.32666666666665,-179.82333333333335,14.254294797007802,12.988119443430639,0.5,45.0,32.01188055656936,3.2000000000000006,2.6,3.0,0.0,2.4,0.8000000000000002,0.0,1.0,1.0,5.6166311721765565,near,non_dense,0.0,0.0,118,2,1,1
68,65.0,-0.40327425666666666,-0.22956748666666668,-0.302981295,-248.50666666666666,-147.67333333333332,-11.700211983407547,12.047974067385448,-0.5,-6.833333333333333,-18.881307400718782,4.1,3.7000000000000006,3.0,0.0,1.8999999999999997,2.2,0.0,3.0,2.0,4.767022756683454,near,non_dense,0.0,0.0,118,2,1,1
68,66.0,-0.36706387333333335,-0.11641757666666668,-0.2180581633333333,253.88,-91.76333333333334,12.940128273661275,-1.9036136974526023,0.5,18.0,19.903613697452602,6.8,4.4,3.0,4.6,0.9,1.3,2.0,1.0,2.0,5.009343103808448,near,non_dense,0.0,0.0,118,2,1,1
68,67.0,-0.30187996333333333,-0.35597012666666666,-0.29417815666666663,-423.2366666666667,-227.51,-15.602761502287086,9.514123927042355,-0.5,-23.666666666666668,-33.18079059370902,2.2,0.5,3.0,0.6,0.0,1.6000000000000003,1.0,0.0,2.0,4.956898955044411,near,non_dense,0.0,0.0,118,2,1,1
68,69.0,-0.29044538999999997,-0.13702077000000001,-0.2142738833333333,345.4066666666667,-190.12333333333333,14.478629229931258,17.9209041206156,0.5,45.0,27.0790958793844,2.3,2.4,3.0,1.0,0.0,1.3,1.0,0.0,2.0,5.53068563836959,near,non_dense,0.0,0.0,118,2,1,1
68,70.0,-0.33124905,-0.14931808,-0.27632392333333333,391.5066666666667,-207.41333333333333,10.825267065780556,-23.693230870138162,0.5,7.0,30.693230870138162,3.7999999999999994,0.4000000000000001,3.0,0.0,0.0,3.7999999999999994,0.0,0.0,7.0,3.996617116299658,near,non_dense,0.0,0.0,118,2,1,1
68,73.0,-0.45985443333333337,-0.16150782333333333,-0.22069983,111.14000000000003,-174.72666666666666,5.796059853836092,-3.7131228388801105,0.5,5.0,8.71312283888011,9.6,1.8999999999999997,4.0,0.0,9.0,0.6,0.0,2.0,1.0,2.203546341596733,far,non_dense,0.0,0.0,118,2,1,1
68,74.0,-0.38521322666666663,-0.14671122666666667,-0.22119366666666665,261.41,-90.20666666666666,8.504398026811575,-9.493948545183096,0.5,11.0,20.4939485451831,5.599999999999999,2.9,4.0,0.4000000000000001,3.7999999999999994,1.3999999999999997,1.0,2.0,2.0,2.886928374307628,far,non_dense,0.0,0.0,118,2,1,1
68,75.0,-0.40353338666666666,-0.3257453433333333,-0.24115345,-223.14333333333335,-102.24333333333334,-8.621491887179191,4.827262377876286,-0.5,-12.666666666666666,-17.493929044542952,4.3,0.6999999999999998,4.0,3.6,0.0,0.6999999999999998,2.0,0.0,1.0,2.895353820014805,far,non_dense,0.0,0.0,118,2,1,1
68,76.0,-0.3236454833333333,-0.30981672666666665,-0.23563819,-146.16,-139.19333333333333,-6.997434106400445,-3.541388931701307,-0.5,-15.0,-11.458611068298694,6.2,3.9,4.0,4.7,0.8000000000000002,0.6999999999999998,2.0,1.0,1.0,2.2459552646917107,far,non_dense,0.0,0.0,118,2,1,1
68,77.0,-0.34925339666666666,-0.32831351000000003,-0.24560825,-102.31333333333335,-110.93333333333334,-7.426189234552979,-6.9788677218947255,-0.5,-15.0,-8.021132278105275,7.400000000000001,5.599999999999999,4.0,5.8,0.5,1.1,2.0,1.0,1.0,2.4509758043359633,far,non_dense,0.0,0.0,118,2,1,1
68,80.0,-0.28176114999999996,-0.32933590333333335,-0.29925265333333334,-36.77999999999998,-120.21499999999999,-13.919953061810999,-24.449865112944547,-0.5,-27.333333333333332,-2.88346822038879,3.2000000000000006,0.4000000000000001,4.0,1.6000000000000003,0.0,1.6000000000000003,1.0,0.0,2.0,6.540400811856531,far,non_dense,0.0,0.0,118,2,1,1
68,81.0,-0.2735108533333333,-0.36288022000000003,-0.25137240666666666,-303.39000000000004,-157.01,-16.1270272903153,-18.214915079288858,-0.5,-42.0,-23.785084920711142,4.2,2.7999999999999994,4.0,2.4,1.0,0.8000000000000002,1.0,1.0,1.0,5.312511480182266,far,non_dense,0.0,0.0,118,2,1,1
68,83.0,-0.2901683566666667,-0.18196059,-0.26322177333333335,216.08,-82.09333333333332,9.741317798109542,-5.940179800478801,0.5,11.0,16.940179800478802,9.3,0.5,4.0,2.5,0.0,6.8,1.0,0.0,3.0,3.353547547417053,far,non_dense,0.0,0.0,118,2,1,1
68,85.0,-0.3490791133333333,-0.17147713333333334,-0.23030168666666664,147.20000000000002,-114.74666666666667,7.784409268907827,-2.5401446993265417,0.5,9.0,11.540144699326541,11.1,3.7999999999999994,4.0,4.2,3.7000000000000006,3.2000000000000006,1.0,1.0,3.0,2.8692338344674995,far,non_dense,0.0,0.0,118,2,1,1
68,88.0,-0.22176076,-0.20073866333333334,-0.25364637333333334,378.1366666666666,-165.07333333333335,14.53454662054295,-17.311719991764093,0.5,12.333333333333334,29.645053325097425,3.6,0.6,4.0,0.0,0.0,3.6,0.0,0.0,4.0,5.245205430080419,far,non_dense,0.0,0.0,118,2,1,1
68,89.0,-0.29271144,-0.19184476666666664,-0.23828008,188.13333333333333,-142.39,8.212646535234152,-1.7492247923457906,0.5,13.0,14.74922479234579,12.199999999999998,1.3999999999999997,4.0,4.4,0.0,7.8,1.0,0.0,4.0,4.018475567625639,far,non_dense,0.0,0.0,118,2,1,1
68,90.0,-0.34200844,-0.19156363,-0.22563812333333333,225.42666666666665,-136.89000000000001,6.815273744038575,-2.3396038434342272,0.5,15.333333333333334,17.67293717676756,9.4,4.6,4.0,6.3,2.6,0.5,2.0,1.0,1.0,2.6636129894972513,far,non_dense,0.0,0.0,118,2,1,1
