Participant,Trigger,Condition,Building,Left_Right,accurate_pointing,accurate_gaze,T_detection,T_pointing,T_action,T_conf,length_point,length_gaze,sum_length_gazeb,sum_length_gazem,sum_length_gazec,frequency_point,frequency_b,frequency_m,frequency_c,pointed_or_not,accurate_fused
42,67,3,3,1,1,1,0.2,1.1,0.9,,1,2.6,1.6,1,0,1,1,1,0,1,1
42,68,3,4,1,1,1,0.7,1.7,1,2.3,1.3,4.4,2.3,0,2.1,1,2,0,4,1,1
42,69,3,3,0,1,1,0,1.2,1.2,1,1.3,4.8,2.5,0,2.3,1,2,0,3,1,1
42,70,3,8,0,1,1,0.6,1.7,1.1,0.5,1.2,6.4,2.1,0,4.3,1,2,0,4,1,1
42,71,3,6,1,1,1,0.7,1.7,1,2.3,1.2,5.1,1.7,0,3.4,1,1,0,4,1,1
42,72,3,4,1,1,1,2.1,1.3,-0.8,2.6,0.8,4,0,1.6,2.4,1,0,1,2,1,1
42,73,4,9,0,1,1,0.5,1.8,1.3,2.5,1,6.7,3.5,0,3.2,1,2,0,5,1,1
42,74,4,2,0,1,1,0.1,0.8,0.7,3.8,1,7.7,5,0,2.7,1,1,0,4,1,1
42,75,4,6,1,1,1,0.3,2.9,2.6,0.5,1.2,5.4,2.5,0,2.9,1,3,0,3,1,1
42,76,4,4,1,1,1,1.4,1.7,0.3,0.4,1.8,13,2,0,11,1,1,0,8,1,1
42,77,4,9,1,1,1,6,1.2,-4.8,3.5,1.3,3.5,0,0,3.5,1,0,0,5,1,1
42,78,4,10,0,1,1,0.4,1.6,1.2,3.8,1.1,9.5,1.8,3.9,3.8,1,1,1,5,1,1
42,79,4,8,1,1,1,0,0.5,0.5,3.6,1.2,7.3,4.2,0,3.1,1,1,0,5,1,1
42,80,4,1,1,1,1,0,0.9,0.9,0.4,1.1,7.5,2.2,0,5.3,1,1,0,7,1,1
42,81,4,5,1,1,1,0.2,0.3,0.1,1.8,0.9,4.4,0.7,0,3.7,1,1,0,2,1,1
42,82,4,11,0,1,1,0.9,0.8,-0.1,6.3,1.2,3.9,0.8,0.8,2.3,1,1,1,3,1,1
42,83,4,5,0,1,1,0,0.7,0.7,2.7,1.1,6.2,1.5,0,4.7,1,2,0,8,1,1
42,84,4,10,0,1,1,0.1,1.1,1,,0.9,1.3,1.3,0,0,1,2,0,0,1,1
42,85,4,6,0,1,0,0.5,1.4,0.9,6.6,0.6,5.7,0.4,0,5.3,1,1,0,4,1,0
42,86,4,4,0,1,1,0.2,0.2,0,0.5,0.8,8.3,0.5,0,7.8,1,1,0,6,1,1
42,87,4,8,0,1,1,0,0.5,0.5,2.2,0.9,4.6,0.8,0,3.8,1,1,0,4,1,1
42,88,4,3,0,1,1,0.4,0.6,0.2,1,1.3,3.8,0.4,0.9,2.5,1,1,2,3,1,1
42,89,4,0,0,1,1,0.3,0.4,0.1,4.8,1.1,5.2,1.4,0,3.8,1,1,0,4,1,1
42,90,4,2,0,1,1,1.7,8.5,6.8,2,0.8,7.7,5.7,0,2,1,5,0,3,1,1
42,91,4,11,1,1,1,0.4,0.9,0.5,2.5,1,5.2,2.1,0,3.1,1,1,0,4,1,1
42,92,4,4,1,1,1,0.4,1.5,1.1,3,1,9.1,3.8,0,5.3,1,2,0,6,1,1
42,93,4,7,1,1,1,0.5,0.9,0.4,0.7,1,12.9,2,0,10.9,1,1,0,4,1,1
42,94,4,8,1,1,1,0.4,1,0.6,1.5,1,6.2,2.4,0,3.8,1,2,0,4,1,1
42,95,4,3,0,1,1,0,0.2,0.2,3.9,1.2,5.9,3,0,2.9,1,2,0,4,1,1
42,96,4,0,1,1,1,0.6,0.5,-0.1,2.9,1.1,8.3,3.4,0,4.9,1,1,0,4,1,1
42,97,5,2,0,0,0,2.2,,,,,,,,,1,,,,0,0
42,98,5,0,0,0,1,0.8,2.2,1.4,3.1,0.9,6.8,1.6,0.4,4.8,1,2,1,3,1,0
42,99,5,9,0,1,1,1.1,2,0.9,1.4,0.8,7.7,1.3,0,6.4,1,2,0,8,1,1
42,100,5,10,0,1,1,0.9,6,5.1,4.3,1.3,5.4,3.4,0.9,1.1,1,4,1,2,1,1
42,101,5,5,1,1,1,0,7.1,7.1,2.6,1.1,3.2,2.4,0,0.8,1,3,0,2,1,1
42,102,5,11,0,0,1,2.4,1.4,-1,0.4,0.6,4.4,0,0,4.4,1,0,0,6,1,1
42,103,5,0,0,1,1,0,0.8,0.8,1.8,1,5.9,1.7,0,4.2,1,1,0,2,1,1
42,104,5,10,1,1,0,2.7,1.5,-1.2,0.4,0.8,1.5,0,0,1.5,1,0,0,2,1,1
42,105,5,9,0,1,0,0.7,1.3,0.6,3.9,0.9,0.9,0.4,0,0.5,1,1,0,1,1,0
42,106,5,10,0,0,0,1,2.3,1.3,1.5,0.6,4.6,0.7,0,3.9,1,1,0,3,1,0
42,107,5,2,0,1,1,0.6,1.7,1.1,2.4,0.7,3.4,1,0,2.4,1,2,0,3,1,1
42,108,5,6,0,1,1,0.9,1.3,0.4,2.2,0.9,8.9,0.4,0,8.5,1,1,0,5,1,1
42,109,5,9,0,1,1,0.9,0.8,-0.1,1.7,2.2,2.5,0.8,0.4,1.3,1,1,1,2,1,1
42,110,5,7,0,0,1,0.4,2,1.6,1.9,1,3.1,0.9,0,2.2,1,2,0,3,1,1
42,111,5,2,1,1,1,1.1,1.9,0.8,0.6,1,4.9,1.3,0,3.6,1,2,0,4,1,1
42,112,5,4,0,1,1,1.3,1.5,0.2,1.4,1,4,0.4,0,3.6,1,1,0,5,1,1
42,113,5,3,0,1,1,0.3,1,0.7,2.7,1.4,4.1,0.5,0.7,2.9,1,1,1,3,1,1
42,114,5,8,0,1,1,1.4,2.9,1.5,4.5,1.8,4.8,1.6,1.1,2.1,1,2,2,3,1,1
42,115,5,2,0,1,0,0.3,2.9,2.6,0.7,1.1,5.9,1.5,0,4.4,1,2,0,4,1,0
42,116,5,7,1,1,1,5.5,1.3,-4.2,3.4,0.8,1.5,0,0,1.5,1,0,0,2,1,1
42,117,5,1,1,1,0,4.4,1.8,-2.6,1.7,0.9,2,0,0,2,1,0,0,3,1,0
42,118,5,11,0,0,1,0,1.3,1.3,0.4,1.1,2.4,1.4,0,1,1,2,0,2,1,1
42,119,5,2,0,1,1,0.3,1.1,0.8,5.4,0.9,2.2,1,0,1.2,1,1,0,2,1,1
42,120,5,3,1,0,0,6.3,,,,,,,,,1,,,,0,0
45,1,1,2,1,0,0,1.6,3,1.4,1.8,1.8,2.2,0.6,0,1.6,1,1,0,2,1,0
45,2,1,7,0,0,0,1.9,,,,,,,,,1,,,,0,0
45,3,1,1,1,0,0,10.7,1.1,-9.6,7.3,2.3,0.8,0,0,0.8,1,0,0,2,1,0
45,4,1,3,0,0,0,0.8,4.9,4.1,0.4,2.2,3.2,1,0,2.2,1,1,0,2,1,0
45,5,1,6,0,1,1,0,5.8,5.8,5.2,1.8,5.7,3.9,1.3,0.5,1,4,1,1,1,1
45,6,1,5,0,1,1,1.2,1.2,0,0.3,2.1,9.8,2.3,0,7.5,1,1,0,3,1,1
45,7,1,2,0,1,1,0.5,0.3,-0.2,0.4,1.5,11.1,1.6,0,9.5,1,1,0,3,1,1
45,8,1,9,0,1,1,1.8,13.2,11.4,,1.6,6.4,6.4,0,0,1,5,0,0,1,1
45,9,1,4,0,1,1,0.8,13.3,12.5,,1.5,4.8,4.8,0,0,1,6,0,0,1,1
45,10,1,7,0,0,0,1.2,14.2,13,,1.8,1.2,1.2,0,0,1,2,0,0,1,0
45,11,1,11,0,0,1,0,,,,,,,,,1,,,,0,0
45,12,1,8,0,0,0,,,,,,,,,,1,,,,0,0
45,13,1,6,0,1,1,,,,,2.3,6,0,0,6,1,0,0,6,1,1
45,14,1,8,0,0,1,0,,,,,,,,,1,,,,0,0
45,15,1,4,0,0,1,0.1,0.4,0.3,0.6,1.7,4.9,0.4,0,4.5,1,1,0,5,1,0
45,16,1,5,0,1,1,0.4,1.3,0.9,7.5,2.5,3.4,2.2,0.7,0.5,1,1,1,1,1,1
45,17,1,2,0,0,1,0.9,0.7,-0.2,1,2,4.2,0.5,0,3.7,1,1,0,3,1,1
45,18,1,7,1,0,0,,0,,,1.5,,,,,1,,,,1,0
45,19,1,0,0,0,0,13.4,0.2,-13.2,12.6,0.6,0.7,0,0,0.7,1,0,0,1,1,0
45,20,1,10,1,0,1,0.1,0.5,0.4,1.3,0.4,1.9,0.5,0,1.4,1,1,0,2,1,0
45,21,1,3,1,0,0,2.1,7.6,5.5,1,1.5,2.4,1.7,0,0.7,1,4,0,1,1,0
45,22,1,5,0,0,0,0,,,,,,,,,1,,,,0,0
45,23,1,8,1,0,0,,2.9,,,1.7,,,,,1,,,,1,0
45,24,1,9,1,0,0,0,,,,,,,,,1,,,,0,0
45,25,2,10,0,1,1,,,,,1.4,0.5,0,0,0.5,1,0,0,1,1,1
45,26,2,11,0,1,1,3,4.5,1.5,0.4,1.7,4.9,3.4,0,1.5,1,2,0,3,1,1
45,27,2,6,0,0,0,3.8,14.4,10.6,,1.7,3.7,3.7,0,0,1,4,0,0,1,0
45,28,2,3,1,0,0,,,,,,,,,,1,,,,0,0
45,29,2,11,0,0,1,0.4,0.6,0.2,1.6,1.9,9.8,1.1,1.4,7.3,1,1,1,5,1,0
45,30,2,4,0,1,0,8,13.6,5.6,,1.4,2.6,2.6,0,0,1,2,0,0,1,1
45,31,2,1,0,1,1,0,13.6,13.6,,1.8,8.9,8.9,0,0,1,5,0,0,1,1
45,32,2,9,0,1,1,3.3,13.9,10.6,,1.9,7.2,7.2,0,0,1,6,0,0,1,1
45,33,2,3,0,0,0,3.4,,,,,,,,,1,,,,0,0
45,34,2,11,0,0,1,1,2.7,1.7,0.9,1.3,5.8,1.1,0.5,4.2,1,2,1,4,1,0
45,35,2,10,0,0,1,0,,,,,,,,,1,,,,0,0
45,36,2,0,0,0,0,,,,,,,,,,1,,,,0,0
45,37,2,10,0,1,1,,,,,1.3,5.9,0,0,5.9,1,0,0,5,1,1
45,38,2,2,0,0,1,0.5,,,,,,,,,1,,,,0,0
45,39,2,3,0,1,1,2.3,0.4,-1.9,0.9,1,3.8,0,0,3.8,1,0,0,4,1,1
45,40,2,8,0,0,1,0,14.2,14.2,,0.7,3.4,3.4,0,0,1,3,0,0,1,0
45,41,2,0,0,0,1,0.4,1.1,0.7,2.7,0.4,1.6,0.4,0,1.2,1,1,0,2,1,0
45,42,2,3,1,0,0,0.9,,,,,,,,,1,,,,0,0
45,43,2,8,1,0,0,3,,,,,,,,,1,,,,0,0
45,44,2,6,1,0,0,,,,,,,,,,1,,,,0,0
45,45,2,7,1,1,0,10.5,1.2,-9.3,8.4,0.9,1.2,0,0,1.2,1,0,0,1,1,1
45,46,2,0,1,1,0,0.1,1,0.9,0.9,0.6,2.1,0.5,0,1.6,1,1,0,2,1,1
45,47,2,9,1,0,1,0.6,1.9,1.3,4.2,2,3.2,1.3,0,1.9,1,2,0,2,1,1
45,48,2,3,1,0,0,0,,,,,,,,,1,,,,0,0
45,49,3,0,0,1,1,,,,,1.5,6,0,0,6,1,0,0,5,1,1
45,50,3,9,0,0,0,3.1,0,-3.1,2.3,0.8,5.7,0,0,5.7,1,0,0,3,1,0
45,51,3,11,1,0,0,1.1,,,,,,,,,1,,,,0,0
45,52,3,0,1,0,0,2.6,,,,,,,,,1,,,,0,0
45,53,3,3,1,0,1,0,0,0,3.3,1.5,1,0.5,0,0.5,1,1,0,1,1,0
45,54,3,1,0,1,1,1.8,13.6,11.8,,1.3,5.1,5.1,0,0,1,5,0,0,1,1
45,55,3,0,1,0,0,0.8,,,,,,,,,1,,,,0,0
45,56,3,3,0,1,1,2.4,4.2,1.8,0.4,2.6,4.6,3.3,0,1.3,1,2,0,2,1,1
45,57,3,11,0,0,0,0.3,,,,,,,,,1,,,,0,0
45,58,3,1,0,1,1,0.7,6.1,5.4,1.7,2.1,11.1,8.4,0,2.7,1,2,0,2,1,1
45,59,3,7,0,0,0,1.1,0,-1.1,0.4,0.7,9.2,0,0,9.2,1,0,0,5,1,0
45,60,3,10,0,0,0,6.9,,,,,,,,,1,,,,0,0
45,61,3,0,0,1,1,,,,,1.1,8.9,0,0,8.9,1,0,0,5,1,1
45,62,3,10,0,0,1,0.9,1,0.1,7.5,2,5.2,0.6,0,4.6,1,1,0,1,1,1
45,63,3,6,1,1,1,11,0.9,-10.1,7.5,2.6,1.9,0,0,1.9,1,0,0,1,1,1
45,64,3,7,1,0,1,3.2,13.8,10.6,,1.7,3.3,3.3,0,0,1,5,0,0,1,0
45,65,3,0,1,1,1,2.2,13.6,11.4,,1.2,4.2,4.2,0,0,1,4,0,0,1,1
45,66,3,2,0,0,0,2,13.9,11.9,,1.7,4.1,4.1,0,0,1,2,0,0,1,0
45,67,3,3,1,0,1,0.9,,,,,,,,,1,,,,0,0
45,68,3,4,1,0,0,1.6,0,-1.6,1,0.6,1.6,0,0,1.6,1,0,0,3,1,0
45,69,3,3,0,1,1,0,0,0,0.7,0.7,5.7,1.2,0,4.5,1,1,0,5,1,1
45,70,3,8,0,0,1,0.1,1.7,1.6,2.3,0.5,7.5,1.6,0,5.9,1,2,0,2,1,0
45,71,3,6,1,1,0,2.1,0.1,-2,0.4,1.6,1.5,0,0,1.5,1,0,0,2,1,1
45,72,3,4,1,0,0,,,,,,,,,,1,,,,0,0
45,73,4,9,0,1,1,,,,,1.3,7.7,0,0,7.7,1,0,0,9,1,1
45,74,4,2,0,0,0,0,,,,,,,,,1,,,,0,0
45,75,4,6,1,0,0,0,,,,,,,,,1,,,,0,0
45,76,4,4,1,0,0,1,13.7,12.7,,1.3,7.5,7.5,0,0,1,4,0,0,1,0
45,77,4,9,1,0,1,0.1,,,,,,,,,1,,,,0,0
45,78,4,10,0,0,0,0.1,,,,,,,,,1,,,,0,0
45,79,4,8,1,0,0,2,,,,,,,,,1,,,,0,0
45,80,4,1,1,0,1,2.9,13.9,11,,1.3,2.9,2.4,0.5,0,1,4,1,0,1,0
45,81,4,5,1,0,0,10.9,,,,,,,,,1,,,,0,0
45,82,4,11,0,1,1,2.1,2.9,0.8,1.5,1.7,9.9,3,0,6.9,1,1,0,3,1,1
45,83,4,5,0,0,0,1.6,,,,,,,,,1,,,,0,0
45,84,4,10,0,0,0,6.9,,,,,,,,,1,,,,0,0
45,85,4,6,0,1,1,,,,,1.5,13.3,0,0,13.3,1,0,0,6,1,1
45,86,4,4,0,1,1,3.6,13.1,9.5,,1.5,9.9,9.9,0,0,1,4,0,0,1,1
45,87,4,8,0,1,1,1,13.3,12.3,,0.5,7.9,7.9,0,0,1,5,0,0,1,1
45,88,4,3,0,0,0,2.9,,,,,,,,,1,,,,0,0
45,89,4,0,0,1,1,0.8,8.4,7.6,1.5,1.2,9.8,8.5,0,1.3,1,4,0,1,1,1
45,90,4,2,0,0,0,0.1,14.2,14.1,,1.8,4.8,4.8,0,0,1,5,0,0,1,0
45,91,4,11,1,1,1,0.3,14,13.7,,2.1,8.8,8.8,0,0,1,4,0,0,1,1
45,92,4,4,1,0,0,3.1,,,,,,,,,1,,,,0,0
45,93,4,7,1,1,1,1,1.2,0.2,2.5,0.6,6.9,3.1,0,3.8,1,1,0,4,1,1
45,94,4,8,1,1,1,0.8,13.2,12.4,,1.2,6,6,0,0,1,3,0,0,1,1
45,95,4,3,0,0,0,1.7,,,,,,,,,1,,,,0,0
45,96,4,0,1,0,0,0.9,,,,,,,,,1,,,,0,0
45,97,5,2,0,1,1,,,,,0.4,9.2,0,0,9.2,1,0,0,8,1,1
45,98,5,0,0,1,1,0,3.3,3.3,1.5,2.4,7.4,4.3,0,3.1,1,4,0,4,1,1
45,99,5,9,0,0,1,0.5,1.7,1.2,1.4,1.3,4.5,1,0,3.5,1,2,0,5,1,1
45,100,5,10,0,0,0,0,,,,,,,,,1,,,,0,0
45,101,5,5,1,0,0,0,,,,,,,,,1,,,,0,0
45,102,5,11,0,1,1,1.8,1.6,-0.2,3.6,1.3,3.9,1.7,0,2.2,1,1,0,4,1,1
45,103,5,0,0,0,0,0,1.9,1.9,1.5,0.7,7.8,0.5,0,7.3,1,1,0,5,1,0
45,104,5,10,1,0,0,0.3,2.1,1.8,,2,0.4,0.4,0,0,1,1,0,0,1,0
45,105,5,9,0,0,1,1.1,0.7,-0.4,1.2,1,9.1,0,0.7,8.4,1,0,1,6,1,0
45,106,5,10,0,0,1,0,,,,,,,,,1,,,,0,0
45,107,5,2,0,1,1,0.8,2.5,1.7,1.8,1.1,8,3.3,0,4.7,1,2,0,4,1,1
45,108,5,6,0,0,0,1.5,,,,,,,,,1,,,,0,0
45,109,5,9,0,1,1,,,,,1,5.3,0,0.4,4.9,1,0,1,3,1,1
45,110,5,7,0,0,1,0.1,0.2,0.1,6.7,0.5,2.9,0.6,0,2.3,1,1,0,2,1,1
45,111,5,2,1,0,0,6,1.3,-4.7,3.6,1.1,1.8,0,0,1.8,1,0,0,2,1,0
45,112,5,4,0,0,1,0,,,,,,,,,1,,,,0,0
45,113,5,3,0,1,1,0,0.2,0.2,1,0.8,8.6,0.4,0,8.2,1,1,0,5,1,1
45,114,5,8,0,1,1,1.7,3.3,1.6,3.9,1.4,7.7,4.6,0,3.1,1,2,0,3,1,1
45,115,5,2,0,0,1,0.2,0.4,0.2,7.9,0.4,5.1,0.4,0,4.7,1,1,0,2,1,0
45,116,5,7,1,1,1,0.8,3,2.2,1.1,0.6,6.9,3.6,0,3.3,1,1,0,3,1,1
45,117,5,1,1,0,1,0.7,1,0.3,3.8,1.7,2.9,0.6,0,2.3,1,1,0,3,1,0
45,118,5,11,0,0,1,1.5,1.6,0.1,1.4,1.2,2.9,0.4,0,2.5,1,1,0,3,1,0
45,119,5,2,0,0,0,0,,,,,,,,,1,,,,0,0
45,120,5,3,1,0,0,6.6,,,,,,,,,1,,,,0,0
46,1,1,2,1,1,0,,,,,1.5,0.4,0,0,0.4,1,0,0,1,1,0
46,2,1,7,0,0,1,4.7,2.2,-2.5,1.5,1,3.7,0,0,3.7,1,0,0,5,1,1
46,3,1,1,1,0,0,3.8,13.1,9.3,,1.1,1.1,1.1,0,0,1,2,0,0,1,0
46,4,1,3,0,0,0,0,,,,,,,,,1,,,,0,0
46,5,1,6,0,1,1,1.2,1.4,0.2,2.4,0.6,5.1,1,0,4.1,1,1,0,3,1,1
46,6,1,5,0,1,1,0.6,12.4,11.8,,0.7,8.3,8.3,0,0,1,11,0,0,1,1
46,7,1,2,0,1,1,0.4,13.4,13,,0.9,6.4,6.4,0,0,1,3,0,0,1,1
46,8,1,9,0,0,1,0,12.4,12.4,,0.7,4.5,4.5,0,0,1,7,0,0,1,0
46,9,1,4,0,0,1,0.4,13,12.6,,0.5,4.7,4.7,0,0,1,5,0,0,1,0
46,10,1,7,0,0,0,10.3,12.4,2.1,,0.9,1,1,0,0,1,1,0,0,1,0
46,11,1,11,0,0,0,,,,,,,,,,1,,,,0,0
46,12,1,8,0,0,0,,,,,,,,,,1,,,,0,0
46,13,1,6,0,1,1,,,,,0.8,6.9,0,0,6.9,1,0,0,7,1,1
46,14,1,8,0,0,1,0,13.8,13.8,,0.6,6.5,6.5,0,0,1,7,0,0,1,0
46,15,1,4,0,0,1,0,12.2,12.2,,0.6,5,5,0,0,1,6,0,0,1,0
46,16,1,5,0,0,0,0.8,,,,,,,,,1,,,,0,0
46,17,1,2,0,0,1,2,0,-2,1.4,0.6,1.9,0,0,1.9,1,0,0,3,1,0
46,18,1,7,1,0,0,5.9,,,,,,,,,1,,,,0,0
46,19,1,0,0,0,1,2.6,2.2,-0.4,7.5,0.6,1.7,0,0.5,1.2,1,0,1,1,1,0
46,20,1,10,1,0,0,0.8,,,,,,,,,1,,,,0,0
46,21,1,3,1,0,1,11.5,13.3,1.8,,0.7,1.2,1.2,0,0,1,2,0,0,1,1
46,22,1,5,0,0,0,4.2,,,,,,,,,1,,,,0,0
46,23,1,8,1,0,0,,0.1,,,0.4,,,,,1,,,,1,0
46,24,1,9,1,0,0,5.2,,,,,,,,,1,,,,0,0
46,25,2,10,0,0,1,,,,,0.6,2.1,0,0,2.1,1,0,0,1,1,0
46,26,2,11,0,1,0,3.9,1.4,-2.5,1.8,0.7,2.3,0,0,2.3,1,0,0,4,1,1
46,27,2,6,0,1,1,0.1,12.6,12.5,0.9,0.7,6.3,5.6,0,0.7,1,6,0,1,1,1
46,28,2,3,1,0,0,,12.2,,,0.6,,,,,1,,,,1,0
46,29,2,11,0,1,1,0.1,13.4,13.3,,0.8,6.5,6.5,0,0,1,6,0,0,1,1
46,30,2,4,0,1,1,0.8,11.3,10.5,,0.7,3.8,3.8,0,0,1,5,0,0,1,1
46,31,2,1,0,1,1,0.3,11.9,11.6,0.4,0.6,8.3,7.9,0,0.4,1,6,0,1,1,1
46,32,2,9,0,1,1,0.1,11.8,11.7,,0.6,8.9,8.9,0,0,1,6,0,0,1,1
46,33,2,3,0,1,1,0.3,13.5,13.2,,0.5,4.6,4.6,0,0,1,5,0,0,1,1
46,34,2,11,0,1,1,1.4,13.7,12.3,,0.6,8.3,8.3,0,0,1,7,0,0,1,1
46,35,2,10,0,0,0,3.8,,,,,,,,,1,,,,0,0
46,36,2,0,0,0,0,,,,,,,,,,1,,,,0,0
46,37,2,10,0,1,1,,,,,0.6,4.6,0,0,4.6,1,0,0,6,1,1
46,38,2,2,0,1,1,0,11.5,11.5,,0.7,3.9,3.9,0,0,1,4,0,0,1,1
46,39,2,3,0,1,1,4.7,12.7,8,,0.9,4.2,4.2,0,0,1,4,0,0,1,1
46,40,2,8,0,0,0,3.8,12.4,8.6,,0.6,2.1,2.1,0,0,1,2,0,0,1,0
46,41,2,0,0,0,1,0.4,11.8,11.4,,0.6,3.1,3.1,0,0,1,5,0,0,1,1
46,42,2,3,1,0,1,11.1,12.7,1.6,,0.5,1.5,1.5,0,0,1,1,0,0,1,1
46,43,2,8,1,0,1,2.9,11.5,8.6,,0.6,1.2,1.2,0,0,1,2,0,0,1,1
46,44,2,6,1,0,1,12.3,12.6,0.3,,0.8,0.5,0.5,0,0,1,1,0,0,1,1
46,45,2,7,1,0,1,4.2,12.1,7.9,,0.6,3.1,2.5,0.6,0,1,2,1,0,1,0
46,46,2,0,1,0,1,2.1,12,9.9,,0.7,3.5,3.5,0,0,1,6,0,0,1,0
46,47,2,9,1,0,0,0,,,,,,,,,1,,,,0,0
46,48,2,3,1,0,0,0,,,,,,,,,1,,,,0,0
46,49,3,0,0,0,0,,,,,0.4,6.8,0,0,6.8,1,0,0,6,1,0
46,50,3,9,0,0,0,1.4,,,,,,,,,1,,,,0,0
46,51,3,11,1,0,0,10.1,,,,,,,,,1,,,,0,0
46,52,3,0,1,0,0,0.3,11.8,11.5,,0.6,3,3,0,0,1,2,0,0,1,0
46,53,3,3,1,0,0,1,,,,,,,,,1,,,,0,0
46,54,3,1,0,1,1,2.7,11.8,9.1,,0.5,7.1,7.1,0,0,1,3,0,0,1,1
46,55,3,0,1,0,0,2.3,12.8,10.5,,0.7,3.9,3.9,0,0,1,6,0,0,1,0
46,56,3,3,0,0,0,0,,,,,,,,,1,,,,0,0
46,57,3,11,0,0,0,0.4,,,,,,,,,1,,,,0,0
46,58,3,1,0,0,0,0.7,,,,,,,,,1,,,,0,0
46,59,3,7,0,0,0,0.2,,,,,,,,,1,,,,0,0
46,60,3,10,0,0,0,,,,,,,,,,1,,,,0,0
46,61,3,0,0,0,1,,,,,0.7,7.1,0,0,7.1,1,0,0,6,1,1
46,62,3,10,0,0,0,2.3,,,,,,,,,1,,,,0,0
46,63,3,6,1,0,0,1.8,,,,,,,,,1,,,,0,0
46,64,3,7,1,0,0,0.1,12.5,12.4,,0.7,3.3,2.2,1.1,0,1,3,1,0,1,0
46,65,3,0,1,1,1,1.7,11.6,9.9,,0.7,4.8,4.8,0,0,1,6,0,0,1,1
46,66,3,2,0,0,0,0.6,11.9,11.3,,0.5,4.3,4.3,0,0,1,7,0,0,1,0
46,67,3,3,1,0,0,0,,,,,,,,,1,,,,0,0
46,68,3,4,1,0,0,0.7,12,11.3,0.4,0.6,4,3.6,0,0.4,1,4,0,1,1,0
46,69,3,3,0,0,0,0.4,,,,,,,,,1,,,,0,0
46,70,3,8,0,0,1,1,11.6,10.6,1,0.7,5.7,3.7,0.6,1.4,1,4,1,1,1,0
46,71,3,6,1,0,0,,,,,,,,,,1,,,,0,0
46,72,3,4,1,0,0,4.3,,,,,,,,,1,,,,0,0
46,73,4,9,0,0,0,0.2,12.3,12.1,0.8,0.7,7.5,6.1,0,1.4,1,3,0,1,1,0
46,74,4,2,0,0,0,2.5,14,11.5,,0.7,5.8,5.8,0,0,1,3,0,0,1,0
46,75,4,6,1,1,1,0,11.8,11.8,0.8,0.7,7.4,6.7,0,0.7,1,5,0,1,1,1
46,76,4,4,1,0,1,0.8,12.4,11.6,0.8,0.9,7.1,5.3,0,1.8,1,5,0,1,1,0
46,77,4,9,1,1,1,3.4,11.5,8.1,,0.7,7.8,7.8,0,0,1,4,0,0,1,1
46,78,4,10,0,0,0,0.1,11.5,11.4,1.5,0.7,2.5,1.8,0,0.7,1,3,0,1,1,0
46,79,4,8,1,1,1,1.2,12.6,11.4,0.4,0.7,4.4,3.6,0,0.8,1,4,0,1,1,1
46,80,4,1,1,0,0,1.7,11,9.3,0.8,0.5,3.1,2.6,0,0.5,1,3,0,1,1,0
46,81,4,5,1,0,0,2.9,11.3,8.4,,0.4,0.4,0.4,0,0,1,1,0,0,1,0
46,82,4,11,0,1,1,1.2,12.1,10.9,1.2,1,8.2,7.4,0.4,0.4,1,7,1,1,1,1
46,83,4,5,0,0,0,0.9,,,,,,,,,1,,,,0,0
46,84,4,10,0,0,0,,,,,,,,,,1,,,,0,0
46,85,4,6,0,1,1,,,,,0.7,7.7,0,0,7.7,1,0,0,9,1,1
46,86,4,4,0,0,1,0,11.1,11.1,,0.8,3.8,3.8,0,0,1,6,0,0,1,1
46,87,4,8,0,0,0,0,11.4,11.4,0.8,0.9,6.4,5.7,0,0.7,1,4,0,1,1,0
46,88,4,3,0,0,0,0.8,,,,,,,,,1,,,,0,0
46,89,4,0,0,1,1,0.3,2.5,2.2,0.5,0.8,6.7,2.6,0,4.1,1,2,0,4,1,1
46,90,4,2,0,1,1,0.9,12.8,11.9,,1,7.9,7,0.9,0,1,6,1,0,1,1
46,91,4,11,1,1,1,0,11.3,11.3,,0.9,6.7,6.3,0.4,0,1,6,1,0,1,1
46,92,4,4,1,1,1,0,11.5,11.5,,0.7,8.7,8.7,0,0,1,9,0,0,1,1
46,93,4,7,1,0,1,1.2,11,9.8,0.5,0.7,9,5.8,0.6,2.6,1,2,1,2,1,1
46,94,4,8,1,1,1,1,11.1,10.1,0.3,0.8,8.7,6.9,0,1.8,1,7,0,2,1,1
46,95,4,3,0,0,0,2.1,,,,,,,,,1,,,,0,0
46,96,4,0,1,0,0,3.3,,,,,,,,,1,,,,0,0
46,97,5,2,0,1,0,0.4,11.8,11.4,,0.5,3.8,3.8,0,0,1,5,0,0,1,1
46,98,5,0,0,0,1,0,12.3,12.3,0.6,0.8,6,5.4,0,0.6,1,7,0,1,1,0
46,99,5,9,0,0,0,0.7,,,,,,,,,1,,,,0,0
46,100,5,10,0,0,1,4.3,0.7,-3.6,2.8,0.8,2.4,0,0,2.4,1,0,0,3,1,1
46,101,5,5,1,0,1,3.8,11.2,7.4,1.7,0.7,3.2,1.9,0.6,0.7,1,3,1,1,1,1
46,102,5,11,0,0,1,0.2,13.2,13,,0.7,4.7,3.8,0.9,0,1,6,1,0,1,1
46,103,5,0,0,1,0,1.2,11.2,10,,0.9,5.1,5.1,0,0,1,6,0,0,1,1
46,104,5,10,1,0,0,0.6,,,,,,,,,1,,,,0,0
